original_song_id	name	spotify_url	apple_music_url	youtube_music_url	line_music_url
02160004	運河を行き交う人妖	https://open.spotify.com/track/5o6LYwIBKH5ccWcb7Vs9zm	https://music.apple.com/jp/album/%E9%81%8B%E6%B2%B3%E3%82%92%E8%A1%8C%E3%81%8D%E4%BA%A4%E3%81%86%E4%BA%BA%E5%A6%96/1581358500?i=1581358504	https://music.youtube.com/watch?v=C9mIwWQhSuY&list=OLAK5uy_mBe5TXVZ5b3auwerZfNDmA4u6pV3MXotQ	https://music.line.me/webapp/track/mt000000001480ca80
02160005	柳の下のデュラハン	https://open.spotify.com/track/2bCmcvstrvLkqQOIZ2ODf6	https://music.apple.com/jp/album/%E6%9F%B3%E3%81%AE%E4%B8%8B%E3%81%AE%E3%83%87%E3%83%A5%E3%83%A9%E3%83%8F%E3%83%B3/1581358500?i=1581358505	https://music.youtube.com/watch?v=pWWTYqJyJ18&list=OLAK5uy_mBe5TXVZ5b3auwerZfNDmA4u6pV3MXotQ	https://music.line.me/webapp/track/mt000000001480ca81
02160006	満月の竹林	https://open.spotify.com/track/5nN333F9MqQgspxJYsxQLM	https://music.apple.com/jp/album/%E6%BA%80%E6%9C%88%E3%81%AE%E7%AB%B9%E6%9E%97/1581358500?i=1581358716	https://music.youtube.com/watch?v=X1sMEygpZhw&list=OLAK5uy_mBe5TXVZ5b3auwerZfNDmA4u6pV3MXotQ	https://music.line.me/webapp/track/mt000000001480ca82
02160007	孤独なウェアウルフ	https://open.spotify.com/track/043mzfQqVLMcGBpCwlO46Q	https://music.apple.com/jp/album/%E5%AD%A4%E7%8B%AC%E3%81%AA%E3%82%A6%E3%82%A7%E3%82%A2%E3%82%A6%E3%83%AB%E3%83%95/1581358500?i=1581358717	https://music.youtube.com/watch?v=RdzvhAV5Uds&list=OLAK5uy_mBe5TXVZ5b3auwerZfNDmA4u6pV3MXotQ	https://music.line.me/webapp/track/mt000000001480ca83
02160008	マジカルストーム	https://open.spotify.com/track/11ZhdSNK8jIIhkZ9klfiWg	https://music.apple.com/jp/album/%E3%83%9E%E3%82%B8%E3%82%AB%E3%83%AB%E3%82%B9%E3%83%88%E3%83%BC%E3%83%A0/1581358500?i=1581358718	https://music.youtube.com/watch?v=hpz4AFzSt18&list=OLAK5uy_mBe5TXVZ5b3auwerZfNDmA4u6pV3MXotQ	https://music.line.me/webapp/track/mt000000001480ca84
02160009	幻想浄瑠璃	https://open.spotify.com/track/0AEwsm3W9EJKk0O8Hgxxqy	https://music.apple.com/jp/album/%E5%B9%BB%E6%83%B3%E6%B5%84%E7%91%A0%E7%92%83/1581358500?i=1581358719	https://music.youtube.com/watch?v=U4bb8tk8Q3M&list=OLAK5uy_mBe5TXVZ5b3auwerZfNDmA4u6pV3MXotQ	https://music.line.me/webapp/track/mt000000001480ca85
02160010	空中に沈む輝針城	https://open.spotify.com/track/4VEfex08N3kRFs8FGJQwLr	https://music.apple.com/jp/album/%E7%A9%BA%E4%B8%AD%E3%81%AB%E6%B2%88%E3%82%80%E8%BC%9D%E9%87%9D%E5%9F%8E/1581358500?i=1581358721	https://music.youtube.com/watch?v=P7jpqR3QXbg&list=OLAK5uy_mBe5TXVZ5b3auwerZfNDmA4u6pV3MXotQ	https://music.line.me/webapp/track/mt000000001480ca86
02160011	リバースイデオロギー	https://open.spotify.com/track/2xGJTPi1Jz96y06jNlqH6m	https://music.apple.com/jp/album/%E3%83%AA%E3%83%90%E3%83%BC%E3%82%B9%E3%82%A4%E3%83%87%E3%82%AA%E3%83%AD%E3%82%AE%E3%83%BC/1581358500?i=1581358722	https://music.youtube.com/watch?v=EkcWjoPtucY&list=OLAK5uy_mBe5TXVZ5b3auwerZfNDmA4u6pV3MXotQ	https://music.line.me/webapp/track/mt000000001480ca87
02160012	針小棒大の天守閣	https://open.spotify.com/track/647oFqSA7e0RFeIWkue9g0	https://music.apple.com/jp/album/%E9%87%9D%E5%B0%8F%E6%A3%92%E5%A4%A7%E3%81%AE%E5%A4%A9%E5%AE%88%E9%96%A3/1581358500?i=1581358724	https://music.youtube.com/watch?v=GOfqk4IPc0c&list=OLAK5uy_mBe5TXVZ5b3auwerZfNDmA4u6pV3MXotQ	https://music.line.me/webapp/track/mt000000001480ca88
02160013	輝く針の小人族　～ Little Princess	https://open.spotify.com/track/6tTFcsvSuSPrDPPlgBE3RH	https://music.apple.com/jp/album/%E8%BC%9D%E3%81%8F%E9%87%9D%E3%81%AE%E5%B0%8F%E4%BA%BA%E6%97%8F-little-princess/1581358500?i=1581358725	https://music.youtube.com/watch?v=9E1teZELHns&list=OLAK5uy_mBe5TXVZ5b3auwerZfNDmA4u6pV3MXotQ	https://music.line.me/webapp/track/mt000000001480ca89
02160014	魔力の雷雲	https://open.spotify.com/track/2DE5biPut4IHfIrfrnpsLo	https://music.apple.com/jp/album/%E9%AD%94%E5%8A%9B%E3%81%AE%E9%9B%B7%E9%9B%B2/1581358500?i=1581358726	https://music.youtube.com/watch?v=jtvtJvHBSX4&list=OLAK5uy_mBe5TXVZ5b3auwerZfNDmA4u6pV3MXotQ	https://music.line.me/webapp/track/mt000000001480ca8a
02160015	始原のビート　～ Pristine Beat	https://open.spotify.com/track/0Dk9aSvxdb0uSvQI3cju3M	https://music.apple.com/jp/album/%E5%A7%8B%E5%8E%9F%E3%81%AE%E3%83%93%E3%83%BC%E3%83%88-pristine-beat/1581358500?i=1581358727	https://music.youtube.com/watch?v=1c2t8wiJKjg&list=OLAK5uy_mBe5TXVZ5b3auwerZfNDmA4u6pV3MXotQ	https://music.line.me/webapp/track/mt000000001480ca8b
02160016	小槌の魔力	https://open.spotify.com/track/2GcaQ81v5UnqkwtFfoxbSJ	https://music.apple.com/jp/album/%E5%B0%8F%E6%A7%8C%E3%81%AE%E9%AD%94%E5%8A%9B/1581358500?i=1581358728	https://music.youtube.com/watch?v=mYoLbjt1PtI&list=OLAK5uy_mBe5TXVZ5b3auwerZfNDmA4u6pV3MXotQ	https://music.line.me/webapp/track/mt000000001480ca8c
02160017	不思議な不思議な道具達	https://open.spotify.com/track/6jqXYA0TeenS9lPS0TnP1x	https://music.apple.com/jp/album/%E4%B8%8D%E6%80%9D%E8%AD%B0%E3%81%AA%E4%B8%8D%E6%80%9D%E8%AD%B0%E3%81%AA%E9%81%93%E5%85%B7%E9%81%94/1581358500?i=1581358729	https://music.youtube.com/watch?v=NUZdomNZ8B0&list=OLAK5uy_mBe5TXVZ5b3auwerZfNDmA4u6pV3MXotQ	https://music.line.me/webapp/track/mt000000001480ca8d
02170001	反則の狼煙を上げろ	https://open.spotify.com/track/35mwFPcJBM4A3xPaHHTCa4	https://music.apple.com/jp/album/%E5%8F%8D%E5%89%87%E3%81%AE%E7%8B%BC%E7%85%99%E3%82%92%E4%B8%8A%E3%81%92%E3%82%8D/1580546948?i=1580546949	https://music.youtube.com/watch?v=6fWanLqLPfQ&list=OLAK5uy_nl-eA0zk-R3-bVPqd9atO_ucSxChjzpfE	https://music.line.me/webapp/track/mt00000000147df9f8
02170002	不可能弾幕には反則を	https://open.spotify.com/track/6bDfZqAB1yX2QBIG83biZQ	https://music.apple.com/jp/album/%E4%B8%8D%E5%8F%AF%E8%83%BD%E5%BC%BE%E5%B9%95%E3%81%AB%E3%81%AF%E5%8F%8D%E5%89%87%E3%82%92/1580546948?i=1580546950	https://music.youtube.com/watch?v=-qzUUDePw30&list=OLAK5uy_nl-eA0zk-R3-bVPqd9atO_ucSxChjzpfE	https://music.line.me/webapp/track/mt00000000147df9f9
02170003	ミッドナイトスペルカード	https://open.spotify.com/track/3yhu9JgF2OF9h26yX6NyqC	https://music.apple.com/jp/album/%E3%83%9F%E3%83%83%E3%83%89%E3%83%8A%E3%82%A4%E3%83%88%E3%82%B9%E3%83%9A%E3%83%AB%E3%82%AB%E3%83%BC%E3%83%89/1580546948?i=1580546951	https://music.youtube.com/watch?v=YBr3EHjNQKs&list=OLAK5uy_nl-eA0zk-R3-bVPqd9atO_ucSxChjzpfE	https://music.line.me/webapp/track/mt00000000147df9fa
02170004	ロマンチック逃飛行	https://open.spotify.com/track/1qA9zKeJ3eLjIb6idrd9LU	https://music.apple.com/jp/album/%E3%83%AD%E3%83%9E%E3%83%B3%E3%83%81%E3%83%83%E3%82%AF%E9%80%83%E9%A3%9B%E8%A1%8C/1580546948?i=1580546952	https://music.youtube.com/watch?v=hGwHM4Ek8vM&list=OLAK5uy_nl-eA0zk-R3-bVPqd9atO_ucSxChjzpfE	https://music.line.me/webapp/track/mt00000000147df9fb
02170005	永遠の三日天下	https://open.spotify.com/track/1tmgmge7EikWUfZAbd7N39	https://music.apple.com/jp/album/%E6%B0%B8%E9%81%A0%E3%81%AE%E4%B8%89%E6%97%A5%E5%A4%A9%E4%B8%8B/1580546948?i=1580546953	https://music.youtube.com/watch?v=P1xROM3Uqqo&list=OLAK5uy_nl-eA0zk-R3-bVPqd9atO_ucSxChjzpfE	https://music.line.me/webapp/track/mt00000000147df9fc
02170006	秘境のマーメイド	https://open.spotify.com/track/4XBDCtfzfWq4ss66KQep3o	https://music.apple.com/jp/album/%E7%A7%98%E5%A2%83%E3%81%AE%E3%83%9E%E3%83%BC%E3%83%A1%E3%82%A4%E3%83%89/1580546948?i=1580546954	https://music.youtube.com/watch?v=UKUlsBGJ2ZE&list=OLAK5uy_nl-eA0zk-R3-bVPqd9atO_ucSxChjzpfE	https://music.line.me/webapp/track/mt00000000147df9fd
02170007	リバースイデオロギー	https://open.spotify.com/track/3o24WipoMNUoCrg5Moe5Xa	https://music.apple.com/jp/album/%E3%83%AA%E3%83%90%E3%83%BC%E3%82%B9%E3%82%A4%E3%83%87%E3%82%AA%E3%83%AD%E3%82%AE%E3%83%BC/1580546948?i=1580546955	https://music.youtube.com/watch?v=ZbKYEEANwLw&list=OLAK5uy_nl-eA0zk-R3-bVPqd9atO_ucSxChjzpfE	https://music.line.me/webapp/track/mt00000000147df9fe
02170008	幻想浄瑠璃	https://open.spotify.com/track/2KoQ5tZmsKDY0GDMH5ghhn	https://music.apple.com/jp/album/%E5%B9%BB%E6%83%B3%E6%B5%84%E7%91%A0%E7%92%83/1580546948?i=1580546956	https://music.youtube.com/watch?v=nF64glj_SUo&list=OLAK5uy_nl-eA0zk-R3-bVPqd9atO_ucSxChjzpfE	https://music.line.me/webapp/track/mt00000000147df9ff
02170009	妖怪の山　～ Mysterious Mountain	https://open.spotify.com/track/2LXjaxBrE7502xaYDFzZU9	https://music.apple.com/jp/album/%E5%A6%96%E6%80%AA%E3%81%AE%E5%B1%B1-mysterious-mountain/1580546948?i=1580546957	https://music.youtube.com/watch?v=_VNPL7obDSI&list=OLAK5uy_nl-eA0zk-R3-bVPqd9atO_ucSxChjzpfE	https://music.line.me/webapp/track/mt00000000147dfa00
02190001	宇宙巫女現る	https://open.spotify.com/track/58AZgR7jqCjl8lNdUByHRH	https://music.apple.com/jp/album/%E5%AE%87%E5%AE%99%E5%B7%AB%E5%A5%B3%E7%8F%BE%E3%82%8B/1580546134?i=1580546135	https://music.youtube.com/watch?v=iOLXHqWfmJw&list=OLAK5uy_mLWN1SbisO2pmJ4o_MzqcXHgDhEUZGSGU	https://music.line.me/webapp/track/mt00000000147dfabe
02190002	忘れがたき、よすがの緑	https://open.spotify.com/track/4r1V1lrPEFqKdAIRLFSl0c	https://music.apple.com/jp/album/%E5%BF%98%E3%82%8C%E3%81%8C%E3%81%9F%E3%81%8D-%E3%82%88%E3%81%99%E3%81%8C%E3%81%AE%E7%B7%91/1580546134?i=1580546196	https://music.youtube.com/watch?v=LmAZXhYZEwQ&list=OLAK5uy_mLWN1SbisO2pmJ4o_MzqcXHgDhEUZGSGU	https://music.line.me/webapp/track/mt00000000147dfabf
02190003	兎は舞い降りた	https://open.spotify.com/track/6fCxlXRmqxaFtPQhUo0YVo	https://music.apple.com/jp/album/%E5%85%8E%E3%81%AF%E8%88%9E%E3%81%84%E9%99%8D%E3%82%8A%E3%81%9F/1580546134?i=1580546197	https://music.youtube.com/watch?v=Y2LYFn8N6FM&list=OLAK5uy_mLWN1SbisO2pmJ4o_MzqcXHgDhEUZGSGU	https://music.line.me/webapp/track/mt00000000147dfac0
02190004	湖は浄めの月光を映して	https://open.spotify.com/track/4cqS4ktuC2edicTTRT2jhF	https://music.apple.com/jp/album/%E6%B9%96%E3%81%AF%E6%B5%84%E3%82%81%E3%81%AE%E6%9C%88%E5%85%89%E3%82%92%E6%98%A0%E3%81%97%E3%81%A6/1580546134?i=1580546198	https://music.youtube.com/watch?v=0kQALUJsGXc&list=OLAK5uy_mLWN1SbisO2pmJ4o_MzqcXHgDhEUZGSGU	https://music.line.me/webapp/track/mt00000000147dfac1
02190005	九月のパンプキン	https://open.spotify.com/track/1Qh7R665ueh0SCsv8jIeC8	https://music.apple.com/jp/album/%E4%B9%9D%E6%9C%88%E3%81%AE%E3%83%91%E3%83%B3%E3%83%97%E3%82%AD%E3%83%B3/1580546134?i=1580546199	https://music.youtube.com/watch?v=o72l3soeV38&list=OLAK5uy_mLWN1SbisO2pmJ4o_MzqcXHgDhEUZGSGU	https://music.line.me/webapp/track/mt00000000147dfac2
02190006	宇宙を飛ぶ不思議な巫女	https://open.spotify.com/track/3Z2uFoPD094JIPx0FTzfbY	https://music.apple.com/jp/album/%E5%AE%87%E5%AE%99%E3%82%92%E9%A3%9B%E3%81%B6%E4%B8%8D%E6%80%9D%E8%AD%B0%E3%81%AA%E5%B7%AB%E5%A5%B3/1580546134?i=1580546200	https://music.youtube.com/watch?v=waaSMVMt0w8&list=OLAK5uy_mLWN1SbisO2pmJ4o_MzqcXHgDhEUZGSGU	https://music.line.me/webapp/track/mt00000000147dfac3
02190007	永遠の春夢	https://open.spotify.com/track/7Dlk6a8J2bnupLDAJIoYC9	https://music.apple.com/jp/album/%E6%B0%B8%E9%81%A0%E3%81%AE%E6%98%A5%E5%A4%A2/1580546134?i=1580546201	https://music.youtube.com/watch?v=37XY2OPHTAg&list=OLAK5uy_mLWN1SbisO2pmJ4o_MzqcXHgDhEUZGSGU	https://music.line.me/webapp/track/mt00000000147dfac4
02190008	凍り付いた永遠の都	https://open.spotify.com/track/3JYyDyrXbCedHofwbWP4Ei	https://music.apple.com/jp/album/%E5%87%8D%E3%82%8A%E4%BB%98%E3%81%84%E3%81%9F%E6%B0%B8%E9%81%A0%E3%81%AE%E9%83%BD/1580546134?i=1580546202	https://music.youtube.com/watch?v=vUcPSoUcxG8&list=OLAK5uy_mLWN1SbisO2pmJ4o_MzqcXHgDhEUZGSGU	https://music.line.me/webapp/track/mt00000000147dfac5
02190009	逆転するホイールオブフォーチュン	https://open.spotify.com/track/2gjXD3DyqJxXhYioyuzgMk	https://music.apple.com/jp/album/%E9%80%86%E8%BB%A2%E3%81%99%E3%82%8B%E3%83%9B%E3%82%A4%E3%83%BC%E3%83%AB%E3%82%AA%E3%83%96%E3%83%95%E3%82%A9%E3%83%BC%E3%83%81%E3%83%A5%E3%83%B3/1580546134?i=1580546203	https://music.youtube.com/watch?v=HF7b2fcFdfo&list=OLAK5uy_mLWN1SbisO2pmJ4o_MzqcXHgDhEUZGSGU	https://music.line.me/webapp/track/mt00000000147dfac6
02190010	遥か３８万キロのボヤージュ	https://open.spotify.com/track/5uKkL0Rr3FRxrl5RZnjM1p	https://music.apple.com/jp/album/%E9%81%A5%E3%81%8B38%E4%B8%87%E3%82%AD%E3%83%AD%E3%81%AE%E3%83%9C%E3%83%A4%E3%83%BC%E3%82%B8%E3%83%A5/1580546134?i=1580546204	https://music.youtube.com/watch?v=qo3PfIPkbY4&list=OLAK5uy_mLWN1SbisO2pmJ4o_MzqcXHgDhEUZGSGU	https://music.line.me/webapp/track/mt00000000147dfac7
02190011	星条旗のピエロ	https://open.spotify.com/track/2rGC2VW3CDahDUn4siLjZ8	https://music.apple.com/jp/album/%E6%98%9F%E6%9D%A1%E6%97%97%E3%81%AE%E3%83%94%E3%82%A8%E3%83%AD/1580546134?i=1580546205	https://music.youtube.com/watch?v=WO0Q_I3OhsM&list=OLAK5uy_mLWN1SbisO2pmJ4o_MzqcXHgDhEUZGSGU	https://music.line.me/webapp/track/mt00000000147dfac8
02190012	故郷の星が映る海	https://open.spotify.com/track/0rxxsWh9Zx2kX3i5UGkRCd	https://music.apple.com/jp/album/%E6%95%85%E9%83%B7%E3%81%AE%E6%98%9F%E3%81%8C%E6%98%A0%E3%82%8B%E6%B5%B7/1580546134?i=1580546206	https://music.youtube.com/watch?v=j_fjuEzZB1o&list=OLAK5uy_mLWN1SbisO2pmJ4o_MzqcXHgDhEUZGSGU	https://music.line.me/webapp/track/mt00000000147dfac9
02190013	ピュアヒューリーズ　～ 心の在処	https://open.spotify.com/track/2tUEFSQFhyTK9um49HoFad	https://music.apple.com/jp/album/%E3%83%94%E3%83%A5%E3%82%A2%E3%83%92%E3%83%A5%E3%83%BC%E3%83%AA%E3%83%BC%E3%82%BA-%E5%BF%83%E3%81%AE%E5%9C%A8%E5%87%A6/1580546134?i=1580546207	https://music.youtube.com/watch?v=XdyyJ0GwHQI&list=OLAK5uy_mLWN1SbisO2pmJ4o_MzqcXHgDhEUZGSGU	https://music.line.me/webapp/track/mt00000000147dfaca
02190014	見た事も無い悪夢の世界	https://open.spotify.com/track/2eY6qmvEREEKfQQNywZ537	https://music.apple.com/jp/album/%E8%A6%8B%E3%81%9F%E4%BA%8B%E3%82%82%E7%84%A1%E3%81%84%E6%82%AA%E5%A4%A2%E3%81%AE%E4%B8%96%E7%95%8C/1580546134?i=1580546208	https://music.youtube.com/watch?v=p9UVXuDB92U&list=OLAK5uy_mLWN1SbisO2pmJ4o_MzqcXHgDhEUZGSGU	https://music.line.me/webapp/track/mt00000000147dfacb
02190015	パンデモニックプラネット	https://open.spotify.com/track/4u0xT30cEeGUK3I7OIeJMH	https://music.apple.com/jp/album/%E3%83%91%E3%83%B3%E3%83%87%E3%83%A2%E3%83%8B%E3%83%83%E3%82%AF%E3%83%97%E3%83%A9%E3%83%8D%E3%83%83%E3%83%88/1580546134?i=1580546209	https://music.youtube.com/watch?v=yQr4Gp5gI2M&list=OLAK5uy_mLWN1SbisO2pmJ4o_MzqcXHgDhEUZGSGU	https://music.line.me/webapp/track/mt00000000147dfacc
02190016	神社から見える月	https://open.spotify.com/track/5cDGJSoYU1x7AyxduzVheO	https://music.apple.com/jp/album/%E7%A5%9E%E7%A4%BE%E3%81%8B%E3%82%89%E8%A6%8B%E3%81%88%E3%82%8B%E6%9C%88/1580546134?i=1580546210	https://music.youtube.com/watch?v=hZwvIxMUsPw&list=OLAK5uy_mLWN1SbisO2pmJ4o_MzqcXHgDhEUZGSGU	https://music.line.me/webapp/track/mt00000000147dfacd
02190017	宇宙巫女帰還する	https://open.spotify.com/track/0F7eYCWg0FmgVuDmViZD1Q	https://music.apple.com/jp/album/%E5%AE%87%E5%AE%99%E5%B7%AB%E5%A5%B3%E5%B8%B0%E9%82%84%E3%81%99%E3%82%8B/1580546134?i=1580546211	https://music.youtube.com/watch?v=nIlR6xryKPg&list=OLAK5uy_mLWN1SbisO2pmJ4o_MzqcXHgDhEUZGSGU	https://music.line.me/webapp/track/mt00000000147dface
02210001	桜舞い散る天空	https://open.spotify.com/track/3IbLzAnnP0u8j3MKXIXy8t	https://music.apple.com/jp/album/%E6%A1%9C%E8%88%9E%E3%81%84%E6%95%A3%E3%82%8B%E5%A4%A9%E7%A9%BA/1580546533?i=1580546534	https://music.youtube.com/watch?v=bznwxhEJieg&list=OLAK5uy_mbIIxxw4WnBiZn-VGcq5byJ2zQld8E99U	https://music.line.me/webapp/track/mt00000000147dfa7a
02210002	希望の星は青霄に昇る	https://open.spotify.com/track/3zRdqIQleWzcD5sXQtiNWI	https://music.apple.com/jp/album/%E5%B8%8C%E6%9C%9B%E3%81%AE%E6%98%9F%E3%81%AF%E9%9D%92%E9%9C%84%E3%81%AB%E6%98%87%E3%82%8B/1580546533?i=1580546537	https://music.youtube.com/watch?v=nEc-3PwBHGo&list=OLAK5uy_mbIIxxw4WnBiZn-VGcq5byJ2zQld8E99U	https://music.line.me/webapp/track/mt00000000147dfa7b
02210003	真夏の妖精の夢	https://open.spotify.com/track/4JGv9ZxLoJXKzNTIRdzziH	https://music.apple.com/jp/album/%E7%9C%9F%E5%A4%8F%E3%81%AE%E5%A6%96%E7%B2%BE%E3%81%AE%E5%A4%A2/1580546533?i=1580546538	https://music.youtube.com/watch?v=DQ7EjkF2CMg&list=OLAK5uy_mbIIxxw4WnBiZn-VGcq5byJ2zQld8E99U	https://music.line.me/webapp/track/mt00000000147dfa7c
02210004	色無き風は妖怪の山に	https://open.spotify.com/track/3SYIEww36GpKLNi3e3cDoU	https://music.apple.com/jp/album/%E8%89%B2%E7%84%A1%E3%81%8D%E9%A2%A8%E3%81%AF%E5%A6%96%E6%80%AA%E3%81%AE%E5%B1%B1%E3%81%AB/1580546533?i=1580546539	https://music.youtube.com/watch?v=srWUdH42vT4&list=OLAK5uy_mbIIxxw4WnBiZn-VGcq5byJ2zQld8E99U	https://music.line.me/webapp/track/mt00000000147dfa7d
02210005	山奥のエンカウンター	https://open.spotify.com/track/2rR7UDAGYC9MZblPtzgvC1	https://music.apple.com/jp/album/%E5%B1%B1%E5%A5%A5%E3%81%AE%E3%82%A8%E3%83%B3%E3%82%AB%E3%82%A6%E3%83%B3%E3%82%BF%E3%83%BC/1580546533?i=1580546540	https://music.youtube.com/watch?v=ZIyFYLEnjFw&list=OLAK5uy_mbIIxxw4WnBiZn-VGcq5byJ2zQld8E99U	https://music.line.me/webapp/track/mt00000000147dfa7e
02210006	桜色の海を泳いで	https://open.spotify.com/track/69XmIgxtPgt7mDZSiNy0ya	https://music.apple.com/jp/album/%E6%A1%9C%E8%89%B2%E3%81%AE%E6%B5%B7%E3%82%92%E6%B3%B3%E3%81%84%E3%81%A7/1580546533?i=1580546541	https://music.youtube.com/watch?v=WE3uc0VEW-U&list=OLAK5uy_mbIIxxw4WnBiZn-VGcq5byJ2zQld8E99U	https://music.line.me/webapp/track/mt00000000147dfa7f
02210007	一対の神獣	https://open.spotify.com/track/6tRyS9AuGD4uzI9zRP6nPy	https://music.apple.com/jp/album/%E4%B8%80%E5%AF%BE%E3%81%AE%E7%A5%9E%E7%8D%A3/1580546533?i=1580546543	https://music.youtube.com/watch?v=oggs0P_W7Pg&list=OLAK5uy_mbIIxxw4WnBiZn-VGcq5byJ2zQld8E99U	https://music.line.me/webapp/track/mt00000000147dfa80
02210008	幻想のホワイトトラベラー	https://open.spotify.com/track/0zGE1XWZa4mwBUtFjhdE90	https://music.apple.com/jp/album/%E5%B9%BB%E6%83%B3%E3%81%AE%E3%83%9B%E3%83%AF%E3%82%A4%E3%83%88%E3%83%88%E3%83%A9%E3%83%99%E3%83%A9%E3%83%BC/1580546533?i=1580546544	https://music.youtube.com/watch?v=dG4F-px493c&list=OLAK5uy_mbIIxxw4WnBiZn-VGcq5byJ2zQld8E99U	https://music.line.me/webapp/track/mt00000000147dfa81
02210009	魔法の笠地蔵	https://open.spotify.com/track/62mm9UoRSUc1EDVWjRJvJk	https://music.apple.com/jp/album/%E9%AD%94%E6%B3%95%E3%81%AE%E7%AC%A0%E5%9C%B0%E8%94%B5/1580546533?i=1580546545	https://music.youtube.com/watch?v=n2SN4LDxmyM&list=OLAK5uy_mbIIxxw4WnBiZn-VGcq5byJ2zQld8E99U	https://music.line.me/webapp/track/mt00000000147dfa82
02210010	禁断の扉の向こうは、この世かあの世か	https://open.spotify.com/track/1Oxe0JnNasP3CP7PSKRT5B	https://music.apple.com/jp/album/%E7%A6%81%E6%96%AD%E3%81%AE%E6%89%89%E3%81%AE%E5%90%91%E3%81%93%E3%81%86%E3%81%AF-%E3%81%93%E3%81%AE%E4%B8%96%E3%81%8B%E3%81%82%E3%81%AE%E4%B8%96%E3%81%8B/1580546533?i=1580546547	https://music.youtube.com/watch?v=PPFV0zqri7M&list=OLAK5uy_mbIIxxw4WnBiZn-VGcq5byJ2zQld8E99U	https://music.line.me/webapp/track/mt00000000147dfa83
02210011	クレイジーバックダンサーズ	https://open.spotify.com/track/370AQXFtYDeE4ZRMBMntMt	https://music.apple.com/jp/album/%E3%82%AF%E3%83%AC%E3%82%A4%E3%82%B8%E3%83%BC%E3%83%90%E3%83%83%E3%82%AF%E3%83%80%E3%83%B3%E3%82%B5%E3%83%BC%E3%82%BA/1580546533?i=1580546549	https://music.youtube.com/watch?v=k1xSIoCMhLQ&list=OLAK5uy_mbIIxxw4WnBiZn-VGcq5byJ2zQld8E99U	https://music.line.me/webapp/track/mt00000000147dfa84
02210012	イントゥ・バックドア	https://open.spotify.com/track/1FTVrMysVsXpgGRYvxufJ7	https://music.apple.com/jp/album/%E3%82%A4%E3%83%B3%E3%83%88%E3%82%A5-%E3%83%90%E3%83%83%E3%82%AF%E3%83%89%E3%82%A2/1580546533?i=1580546550	https://music.youtube.com/watch?v=1yZvPNh-IDo&list=OLAK5uy_mbIIxxw4WnBiZn-VGcq5byJ2zQld8E99U	https://music.line.me/webapp/track/mt00000000147dfa85
02210013	秘匿されたフォーシーズンズ	https://open.spotify.com/track/2NSZfmpaE94WsKbIOOB5Y5	https://music.apple.com/jp/album/%E7%A7%98%E5%8C%BF%E3%81%95%E3%82%8C%E3%81%9F%E3%83%95%E3%82%A9%E3%83%BC%E3%82%B7%E3%83%BC%E3%82%BA%E3%83%B3%E3%82%BA/1580546533?i=1580546552	https://music.youtube.com/watch?v=MDc8P6bkfz0&list=OLAK5uy_mbIIxxw4WnBiZn-VGcq5byJ2zQld8E99U	https://music.line.me/webapp/track/mt00000000147dfa86
02210014	もうドアには入れない	https://open.spotify.com/track/700UeXIXVNI9c3LIJ37EyC	https://music.apple.com/jp/album/%E3%82%82%E3%81%86%E3%83%89%E3%82%A2%E3%81%AB%E3%81%AF%E5%85%A5%E3%82%8C%E3%81%AA%E3%81%84/1580546533?i=1580546554	https://music.youtube.com/watch?v=m4PqUEod3oc&list=OLAK5uy_mbIIxxw4WnBiZn-VGcq5byJ2zQld8E99U	https://music.line.me/webapp/track/mt00000000147dfa87
02210015	秘神マターラ　～ Hidden Star in All Seasons.	https://open.spotify.com/track/2uJPn03332z3v5vR1Gasue	https://music.apple.com/jp/album/%E7%A7%98%E7%A5%9E%E3%83%9E%E3%82%BF%E3%83%BC%E3%83%A9-hidden-star-in-all-seasons/1580546533?i=1580546617	https://music.youtube.com/watch?v=asz2Duqz7B4&list=OLAK5uy_mbIIxxw4WnBiZn-VGcq5byJ2zQld8E99U	https://music.line.me/webapp/track/mt00000000147dfa88
02210016	不自然な自然	https://open.spotify.com/track/2DpkFQGjzeOujSxfGsnpib	https://music.apple.com/jp/album/%E4%B8%8D%E8%87%AA%E7%84%B6%E3%81%AA%E8%87%AA%E7%84%B6/1580546533?i=1580546621	https://music.youtube.com/watch?v=jPV6k-xJkTc&list=OLAK5uy_mbIIxxw4WnBiZn-VGcq5byJ2zQld8E99U	https://music.line.me/webapp/track/mt00000000147dfa89
02210017	白い旅人	https://open.spotify.com/track/5fIOACoC7rKAAT9K1Ry7i0	https://music.apple.com/jp/album/%E7%99%BD%E3%81%84%E6%97%85%E4%BA%BA/1580546533?i=1580546623	https://music.youtube.com/watch?v=316oqJwZEv0&list=OLAK5uy_mbIIxxw4WnBiZn-VGcq5byJ2zQld8E99U	https://music.line.me/webapp/track/mt00000000147dfa8a
02220001	悪夢日記	https://open.spotify.com/track/4UGXveIikfl50XmyjJQba8	https://music.apple.com/jp/album/%E6%82%AA%E5%A4%A2%E6%97%A5%E8%A8%98/1580546929?i=1580546930	https://music.youtube.com/watch?v=2c2ybgL6kHo&list=OLAK5uy_kY8fUyY3khOXQLyuoSdJgzgE8Y3tdE_mM	https://music.line.me/webapp/track/mt00000000147df9de
